PassengerId,Age,SibSp,Parch,Fare,Survived,Pclass_dum_3 class,Pclass_dum_1 class,Sex_dum_male,Ticket_dum_0,Ticket_dum_1,Ticket_dum_2,Ticket_dum_3,Ticket_dum_4,Cabin_dum_0,Cabin_dum_1,Cabin_dum_2,Cabin_dum_3,Embarked_dum_0,Embarked_dum_1,Embarked_dum_2,Title_dum_0,Title_dum_1,Title_dum_2,Title_dum_3
12,58.0,0,0,26.55,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
537,45.0,0,0,26.55,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
468,56.0,0,0,26.55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,28.0,0,0,26.55,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,51.0,0,0,26.55,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
461,48.0,0,0,26.55,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
601,24.0,2,1,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
218,42.0,1,0,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,29.0,1,0,27.7208,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
296,37.690906814,0,0,27.7208,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,37.690906814,0,0,27.7208,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195,44.0,0,0,27.7208,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
453,30.0,0,0,27.75,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
451,36.0,1,2,27.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,33.0,1,2,27.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,5.0,1,2,27.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
643,2.0,3,2,27.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
635,9.0,3,2,27.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
168,45.0,1,4,27.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332,45.5,0,0,28.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,50.0,0,0,28.7125,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
172,4.0,4,1,29.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,2.0,4,1,29.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
788,8.0,4,1,29.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
279,7.0,4,1,29.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
840,37.1802267628,0,0,29.7,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
274,37.0,0,1,29.7,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
488,58.0,0,0,29.7,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
783,29.0,0,0,30.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
741,42.2702650947,0,0,30.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581,25.0,1,1,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888,19.0,0,0,30.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
631,75.8785962146,0,0,30.0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
123,32.5,1,0,30.0708,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,14.0,1,0,30.0708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
450,52.0,0,0,30.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
493,55.0,0,0,30.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,32.0,0,0,30.5,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
299,40.0168592672,0,0,30.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
608,27.0,0,0,30.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,41.7631882303,0,0,31.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,39.0,1,5,31.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
814,6.0,4,2,31.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
543,11.0,4,2,31.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,39.0,1,5,31.275,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2.0,4,2,31.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
851,4.0,4,2,31.275,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
262,3.0,4,2,31.3875,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
183,9.0,4,2,31.3875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
234,5.0,4,2,31.3875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
597,22.0814069458,0,0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
849,28.0,0,1,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
171,61.0,0,0,33.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
516,47.0,0,0,34.0208,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,9.0,2,2,34.375,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
437,21.0,2,2,34.375,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
352,40.0168592672,0,0,35.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
648,56.0,0,0,35.5,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0
340,45.0,0,0,35.5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,40.0168592672,0,0,35.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550,8.0,1,1,36.75,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
146,19.0,1,1,36.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,1.0,0,2,37.0042,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
818,31.0,1,1,37.0042,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
184,1.0,2,1,39.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
619,4.0,2,1,39.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
685,60.0,1,1,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,48.0,1,0,39.6,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1
767,59.7811168214,0,0,39.6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
639,41.0,0,5,39.6875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
687,14.0,4,1,39.6875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1.0,4,1,39.6875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
825,2.0,4,1,39.6875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
51,7.0,4,1,39.6875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
584,36.0,0,0,40.125,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
44,3.0,1,2,41.5792,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
609,22.0,1,2,41.5792,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
686,25.0,1,2,41.5792,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
603,41.7631882303,0,0,42.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,16.0,5,2,46.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
679,43.0,1,6,46.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,11.0,5,2,46.9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
481,9.0,5,2,46.9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
684,14.0,5,2,46.9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1.0,5,2,46.9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
84,28.0,0,0,47.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,24.0,0,0,49.5042,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
186,42.4000112529,0,0,50.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
868,31.0,0,0,50.4958,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
572,53.0,2,0,51.4792,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,54.0,0,0,51.8625,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
672,31.0,1,0,52.0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
476,42.4000112529,0,0,52.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
36,42.0,1,0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,35.0,1,0,52.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
872,47.0,1,1,52.5542,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
249,37.0,1,1,52.5542,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,35.0,1,0,53.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
810,33.0,1,0,53.1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
749,19.0,1,0,53.1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725,27.0,1,0,53.1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
167,41.2599231107,0,1,55.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
357,22.0,0,1,55.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
371,25.0,1,0,55.4417,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
578,39.0,1,0,55.9,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
435,50.0,1,0,55.9,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
510,26.0,0,0,56.4958,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,32.0,0,0,56.4958,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,28.0,0,0,56.4958,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,32.0,0,0,56.4958,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,29.0405885542,0,0,56.4958,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,29.0405885542,0,0,56.4958,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,31.0,1,0,57.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
782,17.0,1,0,57.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
524,44.0,0,1,57.9792,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
330,16.0,0,1,57.9792,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
514,54.0,1,0,59.4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
93,46.0,1,0,61.175,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
156,51.0,0,1,61.3792,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
755,48.0,1,2,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,24.0,1,2,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
337,29.0,1,0,66.6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,22.0,1,0,66.6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
642,24.0,0,0,69.3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
370,24.0,0,0,69.3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
325,29.2063805714,8,2,69.55,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,29.2063805714,8,2,69.55,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,29.2063805714,8,2,69.55,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,18.4460007513,8,2,69.55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181,18.4460007513,8,2,69.55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160,6.18358069802,8,2,69.55,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
793,18.4460007513,8,2,69.55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
541,36.0,0,2,71.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
746,67.0575394332,1,1,71.0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1
2,38.0,1,0,71.2833,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
666,32.0,2,0,73.5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,18.0,0,0,73.5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
656,24.0,2,0,73.5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367,60.0,1,0,75.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
682,27.0,0,0,76.7292,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
646,48.0,1,0,76.7292,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
53,49.0,1,0,76.7292,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
103,21.0,0,1,77.2875,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
125,54.0,0,1,77.2875,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766,51.0,1,0,77.9583,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
628,21.0,0,0,77.9583,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
497,54.0,1,0,78.2667,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
742,36.0,1,0,78.85,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
790,46.0,0,0,79.2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
257,38.8042244993,0,0,79.2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
588,60.0,1,1,79.2,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
559,39.0,1,1,79.65,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
263,52.0,1,1,79.65,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
62,38.0,0,0,80.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
830,62.0,0,0,80.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
446,4.0,0,2,81.8583,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
35,28.0,1,0,82.1708,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
880,56.0,0,1,83.1583,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
311,24.0,0,0,83.1583,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
231,35.0,1,0,83.475,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
63,45.0,1,0,83.475,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
760,33.0,0,0,86.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
258,30.0,0,0,86.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
505,16.0,0,0,86.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
454,49.0,1,0,89.1042,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
225,38.0,1,0,90.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
487,35.0,1,0,90.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
413,33.0,1,0,90.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
246,44.0,2,0,90.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
485,25.0,1,0,91.0792,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
521,30.0,0,0,93.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
545,50.0,1,0,106.425,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
538,30.0,0,0,106.425,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
308,17.0,1,0,108.9,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
506,18.0,1,0,108.9,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
551,17.0,0,2,110.8833,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
699,49.0,1,1,110.8833,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
582,39.0,1,1,110.8833,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
394,23.0,1,0,113.275,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
436,14.0,1,2,120.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
764,36.0,1,2,120.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
391,36.0,1,2,120.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
661,50.0,2,0,133.65,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335,41.6408570038,1,0,133.65,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
338,41.0,0,0,134.5,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
270,35.0,0,0,135.6333,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
374,22.0,0,0,135.6333,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
326,36.0,0,0,135.6333,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
196,58.0,0,0,146.5208,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
306,0.92,1,2,151.55,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
709,22.0,0,0,151.55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
499,25.0,1,2,151.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
298,2.0,1,2,151.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
610,40.0,0,0,153.4625,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
269,58.0,0,1,153.4625,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
333,38.0,0,1,153.4625,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
857,45.0,1,1,164.8667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
319,31.0,0,2,164.8667,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
690,15.0,0,1,211.3375,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
780,43.0,0,1,211.3375,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
731,29.0,0,0,211.3375,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
378,27.0,0,2,211.5,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
701,18.0,1,0,227.525,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
381,42.0,0,0,227.525,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
717,38.0,0,0,227.525,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
558,37.690906814,0,0,227.525,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119,24.0,0,1,247.5208,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
743,21.0,2,2,249.649045245,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
89,23.0,3,2,256.324522623,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28,19.0,3,2,259.662261311,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
342,24.0,3,2,261.331130656,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
439,64.0,1,4,262.165565328,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,35.0,0,0,387.247382664,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
738,35.0,0,0,449.788291332,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
680,36.0,0,1,481.058745666,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
